station,jaar,maand_id,maand,erosiviteit
VMM_P09_016,2009,5,Mei,128.38
VMM_P09_016,2009,6,Juni,768.09
VMM_P09_016,2009,7,Juli,624.66
VMM_P09_016,2009,8,Augustus,31.32
VMM_P09_016,2009,9,September,55.81
VMM_P09_016,2009,10,Oktober,557.41
VMM_P09_016,2009,11,November,53.52
VMM_P09_016,2009,12,December,27.02
VMM_P09_016,2010,1,Januari,9.99
VMM_P09_016,2010,2,Februari,20.79
VMM_P09_016,2010,3,Maart,29.49
VMM_P09_016,2010,4,April,44.35
VMM_P09_016,2010,5,Mei,40.16
VMM_P09_016,2010,6,Juni,19.98
VMM_P09_016,2010,7,Juli,542.13
VMM_P09_016,2010,8,Augustus,226.95
VMM_P09_016,2010,9,September,58.39
VMM_P09_016,2010,10,Oktober,30.82
VMM_P09_016,2010,11,November,350.48
VMM_P09_016,2010,12,December,19.71
VMM_P09_016,2011,1,Januari,28.91
VMM_P09_016,2011,2,Februari,15.83
VMM_P09_016,2011,3,Maart,10.88
VMM_P09_016,2011,4,April,8.35
VMM_P09_016,2011,5,Mei,11.79
VMM_P09_016,2011,6,Juni,385.88
VMM_P09_016,2011,7,Juli,36.13
VMM_P09_016,2011,8,Augustus,712.87
VMM_P09_016,2011,9,September,73.97
VMM_P09_016,2011,10,Oktober,14.9
VMM_P09_016,2011,11,November,3.65
VMM_P09_016,2011,12,December,81.23
VMM_P09_016,2012,1,Januari,110.92
VMM_P09_016,2012,2,Februari,4.77
VMM_P09_016,2012,3,Maart,5.39
VMM_P09_016,2012,4,April,52.67
VMM_P09_016,2012,5,Mei,15.76
VMM_P09_016,2012,6,Juni,187.87
VMM_P09_016,2012,7,Juli,93.89
VMM_P09_016,2012,8,Augustus,87.2
VMM_P09_016,2012,9,September,37.74
VMM_P09_016,2012,10,Oktober,76.63
VMM_P09_016,2012,11,November,13.08
VMM_P09_016,2012,12,December,45.03
VMM_P09_016,2013,1,Januari,6.98
VMM_P09_016,2013,2,Februari,8.8
VMM_P09_016,2013,3,Maart,4.5
VMM_P09_016,2013,4,April,5.35
VMM_P09_016,2013,5,Mei,78.04
VMM_P09_016,2013,6,Juni,41.64
VMM_P09_016,2013,7,Juli,113.95
VMM_P09_016,2013,8,Augustus,4.69
VMM_P09_016,2013,9,September,23.57
VMM_P09_016,2013,10,Oktober,176.96
VMM_P09_016,2013,11,November,60.68
VMM_P09_016,2013,12,December,45.08
VMM_P09_016,2015,1,Januari,68.64
VMM_P09_016,2015,2,Februari,7.47
VMM_P09_016,2015,3,Maart,72.01
VMM_P09_016,2015,4,April,13.65
VMM_P09_016,2015,5,Mei,122.76
VMM_P09_016,2015,6,Juni,34.28
VMM_P09_016,2015,7,Juli,38.03
VMM_P09_016,2015,8,Augustus,1120.05
VMM_P09_016,2015,9,September,242.58
VMM_P09_016,2015,10,Oktober,9.18
VMM_P09_016,2015,11,November,47.99
VMM_P09_016,2015,12,December,8.42
VMM_P09_016,2016,1,Januari,59.07
VMM_P09_016,2016,2,Februari,57.04
VMM_P09_016,2016,3,Maart,34.54
VMM_P09_016,2016,4,April,34.43
VMM_P09_016,2016,5,Mei,565.25
VMM_P09_016,2016,6,Juni,539.59
VMM_P09_016,2016,7,Juli,416.22
VMM_P09_016,2016,8,Augustus,47.09
VMM_P09_016,2016,9,September,14.34
VMM_P09_016,2016,10,Oktober,15.73
VMM_P09_016,2016,11,November,41.82
VMM_P09_016,2016,12,December,6.8
VMM_P09_016,2017,1,Januari,18.37
VMM_P09_016,2017,2,Februari,22.8
VMM_P09_016,2017,3,Maart,13.64
VMM_P09_016,2017,4,April,5.61
VMM_P09_016,2017,5,Mei,58.23
VMM_P09_016,2017,6,Juni,59.81
VMM_P09_016,2017,7,Juli,51.98
VMM_P09_016,2017,8,Augustus,294.51
VMM_P09_016,2017,9,September,46.97
VMM_P09_016,2017,10,Oktober,20.97
VMM_P09_016,2017,11,November,29.12
VMM_P09_016,2017,12,December,70.49
VMM_P09_016,2018,1,Januari,30.29
VMM_P09_016,2018,2,Februari,4.43
VMM_P09_016,2018,3,Maart,19.19
VMM_P09_016,2018,4,April,111.39
VMM_P09_016,2018,5,Mei,66.84
VMM_P09_016,2018,6,Juni,74.64
VMM_P09_016,2018,7,Juli,0.0
VMM_P09_016,2018,8,Augustus,126.61
VMM_P09_016,2018,9,September,96.24
VMM_P09_016,2018,10,Oktober,22.92
VMM_P09_016,2018,11,November,4.13
VMM_P09_016,2018,12,December,49.42
VMM_P09_016,2019,1,Januari,28.94
VMM_P09_016,2019,2,Februari,15.5
VMM_P09_016,2019,3,Maart,65.65
VMM_P09_016,2019,4,April,10.39
VMM_P09_016,2019,5,Mei,71.49
VMM_P09_016,2019,6,Juni,345.55
VMM_P09_016,2019,7,Juli,98.91
VMM_P09_016,2019,8,Augustus,77.76
VMM_P09_016,2019,9,September,68.76
VMM_P09_016,2019,10,Oktober,24.88
VMM_P09_016,2019,11,November,21.24
VMM_P09_016,2019,12,December,34.67
VMM_P09_016,2020,1,Januari,10.56
VMM_P09_016,2020,2,Februari,74.08
VMM_P09_016,2020,3,Maart,21.06
VMM_P09_016,2020,4,April,10.66
VMM_P09_016,2020,5,Mei,1.45
VMM_P09_016,2020,6,Juni,359.8
VMM_P09_016,2020,7,Juli,6.74
VMM_P09_016,2020,8,Augustus,171.74
VMM_P09_016,2020,9,September,49.27
VMM_P09_016,2020,10,Oktober,9.73
VMM_P09_016,2020,11,November,9.13
VMM_P09_016,2020,12,December,23.26
VMM_P09_016,2021,1,Januari,66.54
VMM_P09_016,2021,2,Februari,23.26
VMM_P09_016,2021,3,Maart,22.07
VMM_P09_016,2021,4,April,16.45
VMM_P09_016,2021,5,Mei,72.65
VMM_P09_016,2021,6,Juni,997.82
VMM_P09_016,2021,7,Juli,399.9
VMM_P09_016,2021,8,Augustus,132.23
VMM_P09_016,2021,9,September,70.57
VMM_P09_016,2021,10,Oktober,101.95
VMM_P09_016,2021,11,November,8.79
VMM_P09_016,2021,12,December,31.92
VMM_P09_016,2022,1,Januari,74.21
VMM_P09_016,2022,2,Februari,71.75
VMM_P09_016,2022,3,Maart,0.0
VMM_P09_016,2022,4,April,3.07
VMM_P09_016,2022,5,Mei,37.06
VMM_P09_016,2022,6,Juni,662.92
VMM_P09_016,2022,7,Juli,13.61
VMM_P09_016,2022,8,Augustus,11.34
VMM_P09_016,2022,9,September,75.47
VMM_P09_016,2022,10,Oktober,63.9
VMM_P09_016,2022,11,November,33.78
VMM_P09_016,2022,12,December,65.74
VMM_P09_016,2023,1,Januari,40.89
VMM_P09_016,2023,2,Februari,1.0
VMM_P09_016,2023,3,Maart,52.16
VMM_P09_016,2023,4,April,13.75
VMM_P09_016,2023,5,Mei,13.63
VMM_P09_016,2023,6,Juni,201.49
VMM_P09_016,2023,7,Juli,115.58
VMM_P09_016,2023,8,Augustus,109.41
VMM_P09_016,2023,9,September,231.35
VMM_P09_016,2023,10,Oktober,129.42
VMM_P09_016,2023,11,November,91.77
VMM_P09_016,2023,12,December,14.25
VMM_P09_016,2024,1,Januari,32.74
VMM_P09_016,2024,2,Februari,40.26
VMM_P09_016,2024,3,Maart,35.75
VMM_P09_016,2024,4,April,31.03
VMM_P09_016,2024,5,Mei,363.0
VMM_P09_016,2024,6,Juni,39.85
VMM_P09_016,2024,7,Juli,79.91
VMM_P09_016,2024,8,Augustus,411.39
VMM_P09_016,2024,9,September,677.72
VMM_P09_016,2024,10,Oktober,43.33
VMM_P09_016,2024,11,November,52.27
VMM_P09_016,2024,12,December,84.41
VMM_P09_025,2009,1,Januari,23.12
VMM_P09_025,2009,2,Februari,25.1
VMM_P09_025,2009,3,Maart,35.62
VMM_P09_025,2009,4,April,9.22
VMM_P09_025,2009,5,Mei,37.03
VMM_P09_025,2009,6,Juni,90.16
VMM_P09_025,2009,7,Juli,398.93
VMM_P09_025,2009,8,Augustus,56.96
VMM_P09_025,2009,9,September,26.56
VMM_P09_025,2009,10,Oktober,340.58
VMM_P09_025,2009,11,November,66.54
VMM_P09_025,2009,12,December,44.24
VMM_P09_025,2010,1,Januari,12.89
VMM_P09_025,2010,2,Februari,24.72
VMM_P09_025,2010,3,Maart,21.23
VMM_P09_025,2010,4,April,11.31
VMM_P09_025,2010,5,Mei,55.56
VMM_P09_025,2010,6,Juni,25.75
VMM_P09_025,2010,7,Juli,599.47
VMM_P09_025,2010,8,Augustus,307.82
VMM_P09_025,2010,9,September,72.94
VMM_P09_025,2010,10,Oktober,36.4
VMM_P09_025,2010,11,November,270.74
VMM_P09_025,2010,12,December,60.11
VMM_P09_025,2011,1,Januari,32.99
VMM_P09_025,2011,2,Februari,11.11
VMM_P09_025,2011,3,Maart,7.29
VMM_P09_025,2011,4,April,8.45
VMM_P09_025,2011,5,Mei,17.37
VMM_P09_025,2011,6,Juni,227.01
VMM_P09_025,2011,7,Juli,58.56
VMM_P09_025,2011,8,Augustus,733.16
VMM_P09_025,2011,9,September,41.68
VMM_P09_025,2011,10,Oktober,38.01
VMM_P09_025,2011,11,November,1.32
VMM_P09_025,2011,12,December,119.83
VMM_P09_025,2012,1,Januari,48.24
VMM_P09_025,2012,2,Februari,7.63
VMM_P09_025,2012,3,Maart,6.55
VMM_P09_025,2012,4,April,45.73
VMM_P09_025,2012,5,Mei,121.54
VMM_P09_025,2012,6,Juni,146.35
VMM_P09_025,2012,7,Juli,113.72
VMM_P09_025,2012,8,Augustus,19.23
VMM_P09_025,2012,9,September,28.7
VMM_P09_025,2012,10,Oktober,56.33
VMM_P09_025,2012,11,November,9.43
VMM_P09_025,2012,12,December,62.64
VMM_P09_025,2013,1,Januari,10.51
VMM_P09_025,2013,2,Februari,18.54
VMM_P09_025,2013,3,Maart,5.91
VMM_P09_025,2013,4,April,5.08
VMM_P09_025,2013,5,Mei,78.39
VMM_P09_025,2013,6,Juni,89.47
VMM_P09_025,2013,7,Juli,104.08
VMM_P09_025,2013,8,Augustus,6.41
VMM_P09_025,2013,9,September,27.68
VMM_P09_025,2013,10,Oktober,72.02
VMM_P09_025,2013,11,November,81.73
VMM_P09_025,2013,12,December,53.73
VMM_P09_025,2014,1,Januari,14.16
VMM_P09_025,2014,2,Februari,17.74
VMM_P09_025,2014,3,Maart,1.27
VMM_P09_025,2014,4,April,21.65
VMM_P09_025,2014,5,Mei,50.62
VMM_P09_025,2014,6,Juni,229.75
VMM_P09_025,2014,7,Juli,987.93
VMM_P09_025,2014,8,Augustus,323.49
VMM_P09_025,2014,9,September,180.01
VMM_P09_025,2014,10,Oktober,98.08
VMM_P09_025,2014,11,November,8.31
VMM_P09_025,2014,12,December,46.4
VMM_P09_025,2015,1,Januari,80.85
VMM_P09_025,2015,2,Februari,21.12
VMM_P09_025,2015,3,Maart,29.49
VMM_P09_025,2015,4,April,13.29
VMM_P09_025,2015,5,Mei,90.07
VMM_P09_025,2015,6,Juni,28.65
VMM_P09_025,2015,7,Juli,41.14
VMM_P09_025,2015,8,Augustus,245.9
VMM_P09_025,2015,9,September,81.96
VMM_P09_025,2015,10,Oktober,9.13
VMM_P09_025,2015,11,November,93.63
VMM_P09_025,2015,12,December,12.36
VMM_P09_025,2016,1,Januari,52.93
VMM_P09_025,2016,2,Februari,61.51
VMM_P09_025,2016,3,Maart,29.93
VMM_P09_025,2016,4,April,31.61
VMM_P09_025,2016,5,Mei,242.58
VMM_P09_025,2016,6,Juni,1503.87
VMM_P09_025,2016,7,Juli,39.66
VMM_P09_025,2016,8,Augustus,131.73
VMM_P09_025,2016,9,September,2.46
VMM_P09_025,2016,10,Oktober,60.99
VMM_P09_025,2016,11,November,87.06
VMM_P09_025,2016,12,December,6.3
VMM_P09_025,2017,1,Januari,18.88
VMM_P09_025,2017,2,Februari,45.44
VMM_P09_025,2017,3,Maart,32.21
VMM_P09_025,2017,4,April,8.04
VMM_P09_025,2017,5,Mei,33.4
VMM_P09_025,2017,6,Juni,16.91
VMM_P09_025,2017,7,Juli,129.64
VMM_P09_025,2017,8,Augustus,301.08
VMM_P09_025,2017,9,September,225.5
VMM_P09_025,2017,10,Oktober,24.62
VMM_P09_025,2017,11,November,31.27
VMM_P09_025,2017,12,December,104.6
VMM_P09_025,2018,1,Januari,41.58
VMM_P09_025,2018,2,Februari,3.74
VMM_P09_025,2018,3,Maart,36.03
VMM_P09_025,2018,4,April,80.13
VMM_P09_025,2018,5,Mei,77.98
VMM_P09_025,2018,6,Juni,57.83
VMM_P09_025,2018,7,Juli,0.0
VMM_P09_025,2018,8,Augustus,355.19
VMM_P09_025,2018,9,September,95.5
VMM_P09_025,2018,10,Oktober,31.99
VMM_P09_025,2018,11,November,8.95
VMM_P09_025,2018,12,December,110.09
VMM_P09_025,2019,1,Januari,17.88
VMM_P09_025,2019,2,Februari,25.78
VMM_P09_025,2019,3,Maart,118.79
VMM_P09_025,2019,4,April,7.57
VMM_P09_025,2019,5,Mei,182.27
VMM_P09_025,2019,6,Juni,199.83
VMM_P09_025,2019,7,Juli,128.9
VMM_P09_025,2019,8,Augustus,63.39
VMM_P09_025,2019,9,September,89.71
VMM_P09_025,2019,10,Oktober,67.27
VMM_P09_025,2019,11,November,30.92
VMM_P09_025,2019,12,December,45.64
VMM_P09_025,2020,1,Januari,16.0
VMM_P09_025,2020,2,Februari,125.94
VMM_P09_025,2020,3,Maart,27.81
VMM_P09_025,2020,4,April,18.69
VMM_P09_025,2020,5,Mei,17.24
VMM_P09_025,2020,6,Juni,216.53
VMM_P09_025,2020,7,Juli,41.13
VMM_P09_025,2020,8,Augustus,95.51
VMM_P09_025,2020,9,September,56.47
VMM_P09_025,2020,10,Oktober,12.32
VMM_P09_025,2020,11,November,11.31
VMM_P09_025,2020,12,December,26.1
VMM_P09_025,2021,1,Januari,68.08
VMM_P09_025,2021,2,Februari,25.82
VMM_P09_025,2021,3,Maart,39.78
VMM_P09_025,2021,4,April,19.7
VMM_P09_025,2021,5,Mei,128.87
VMM_P09_025,2021,6,Juni,857.64
VMM_P09_025,2021,7,Juli,786.02
VMM_P09_025,2021,8,Augustus,169.05
VMM_P09_025,2021,9,September,23.82
VMM_P09_025,2021,10,Oktober,82.87
VMM_P09_025,2021,11,November,8.64
VMM_P09_025,2021,12,December,49.34
VMM_P09_025,2022,1,Januari,67.44
VMM_P09_025,2022,2,Februari,63.26
VMM_P09_025,2022,3,Maart,0.0
VMM_P09_025,2022,4,April,3.42
VMM_P09_025,2022,5,Mei,36.27
VMM_P09_025,2022,6,Juni,369.24
VMM_P09_025,2022,7,Juli,4.93
VMM_P09_025,2022,8,Augustus,18.91
VMM_P09_025,2022,9,September,264.51
VMM_P09_025,2022,10,Oktober,54.72
VMM_P09_025,2022,11,November,24.12
VMM_P09_025,2022,12,December,96.23
VMM_P09_025,2023,1,Januari,39.42
VMM_P09_025,2023,2,Februari,2.15
VMM_P09_025,2023,3,Maart,57.44
VMM_P09_025,2023,4,April,19.21
VMM_P09_025,2023,5,Mei,32.94
VMM_P09_025,2023,6,Juni,246.24
VMM_P09_025,2023,7,Juli,201.11
VMM_P09_025,2023,8,Augustus,584.44
VMM_P09_025,2023,9,September,203.0
VMM_P09_025,2023,10,Oktober,130.91
VMM_P09_025,2023,11,November,82.91
VMM_P09_025,2023,12,December,51.27
VMM_P09_025,2024,1,Januari,30.77
VMM_P09_025,2024,2,Februari,58.4
VMM_P09_025,2024,3,Maart,48.91
VMM_P09_025,2024,4,April,70.62
VMM_P09_025,2024,5,Mei,759.32
VMM_P09_025,2024,6,Juni,37.94
VMM_P09_025,2024,7,Juli,60.86
VMM_P09_025,2024,8,Augustus,1129.85
VMM_P09_025,2024,9,September,101.82
VMM_P09_025,2024,10,Oktober,43.38
VMM_P09_025,2024,11,November,53.74
VMM_P09_025,2024,12,December,92.14
VMM_P09_026,2009,1,Januari,15.36
VMM_P09_026,2009,2,Februari,20.12
VMM_P09_026,2009,3,Maart,26.75
VMM_P09_026,2009,4,April,10.26
VMM_P09_026,2009,5,Mei,107.87
VMM_P09_026,2009,6,Juni,409.04
VMM_P09_026,2009,7,Juli,213.17
VMM_P09_026,2009,8,Augustus,68.9
VMM_P09_026,2009,9,September,92.23
VMM_P09_026,2009,10,Oktober,249.57
VMM_P09_026,2009,11,November,73.31
VMM_P09_026,2009,12,December,41.7
VMM_P09_026,2013,1,Januari,16.42
VMM_P09_026,2013,2,Februari,12.23
VMM_P09_026,2013,3,Maart,6.23
VMM_P09_026,2013,4,April,11.74
VMM_P09_026,2013,5,Mei,99.97
VMM_P09_026,2013,6,Juni,55.01
VMM_P09_026,2013,7,Juli,69.87
VMM_P09_026,2013,8,Augustus,10.19
VMM_P09_026,2013,9,September,22.66
VMM_P09_026,2013,10,Oktober,392.58
VMM_P09_026,2013,11,November,51.01
VMM_P09_026,2013,12,December,84.98
VMM_P09_026,2014,1,Januari,17.75
VMM_P09_026,2014,2,Februari,17.58
VMM_P09_026,2014,3,Maart,1.35
VMM_P09_026,2014,4,April,51.34
VMM_P09_026,2014,5,Mei,24.57
VMM_P09_026,2014,6,Juni,60.35
VMM_P09_026,2014,7,Juli,284.27
VMM_P09_026,2014,8,Augustus,297.14
VMM_P09_026,2014,9,September,22.39
VMM_P09_026,2014,10,Oktober,52.98
VMM_P09_026,2014,11,November,37.54
VMM_P09_026,2014,12,December,44.56
VMM_P09_026,2015,1,Januari,54.16
VMM_P09_026,2015,2,Februari,18.01
VMM_P09_026,2015,3,Maart,22.04
VMM_P09_026,2015,4,April,26.33
VMM_P09_026,2015,5,Mei,77.75
VMM_P09_026,2015,6,Juni,63.86
VMM_P09_026,2015,7,Juli,42.39
VMM_P09_026,2015,8,Augustus,522.5
VMM_P09_026,2015,9,September,52.61
VMM_P09_026,2015,10,Oktober,13.28
VMM_P09_026,2015,11,November,76.12
VMM_P09_026,2015,12,December,15.76
VMM_P09_026,2016,1,Januari,43.5
VMM_P09_026,2016,2,Februari,46.27
VMM_P09_026,2016,3,Maart,31.18
VMM_P09_026,2016,4,April,46.55
VMM_P09_026,2016,5,Mei,341.58
VMM_P09_026,2016,6,Juni,916.07
VMM_P09_026,2016,7,Juli,51.74
VMM_P09_026,2016,8,Augustus,51.19
VMM_P09_026,2016,9,September,12.98
VMM_P09_026,2016,10,Oktober,19.05
VMM_P09_026,2016,11,November,94.17
VMM_P09_026,2016,12,December,6.09
VMM_P09_026,2017,1,Januari,34.73
VMM_P09_026,2017,2,Februari,40.04
VMM_P09_026,2017,3,Maart,26.46
VMM_P09_026,2017,4,April,5.98
VMM_P09_026,2017,5,Mei,32.2
VMM_P09_026,2017,6,Juni,18.46
VMM_P09_026,2017,7,Juli,140.64
VMM_P09_026,2017,8,Augustus,135.65
VMM_P09_026,2017,9,September,86.3
VMM_P09_026,2017,10,Oktober,13.32
VMM_P09_026,2017,11,November,33.35
VMM_P09_026,2017,12,December,71.75
VMM_P09_026,2018,1,Januari,54.91
VMM_P09_026,2018,2,Februari,7.77
VMM_P09_026,2018,3,Maart,18.45
VMM_P09_026,2018,4,April,201.4
VMM_P09_026,2018,5,Mei,29.79
VMM_P09_026,2018,6,Juni,233.14
VMM_P09_026,2018,7,Juli,0.0
VMM_P09_026,2018,8,Augustus,105.49
VMM_P09_026,2018,9,September,38.98
VMM_P09_026,2018,10,Oktober,27.99
VMM_P09_026,2018,11,November,4.29
VMM_P09_026,2018,12,December,79.72
VMM_P09_026,2019,1,Januari,12.39
VMM_P09_026,2019,2,Februari,18.55
VMM_P09_026,2019,3,Maart,31.83
VMM_P09_026,2019,4,April,5.91
VMM_P09_026,2019,5,Mei,57.73
VMM_P09_026,2019,6,Juni,395.27
VMM_P09_026,2019,7,Juli,129.34
VMM_P09_026,2019,8,Augustus,24.12
VMM_P09_026,2019,9,September,96.34
VMM_P09_026,2019,10,Oktober,126.72
VMM_P09_026,2019,11,November,28.21
VMM_P09_026,2019,12,December,32.65
VMM_P09_026,2020,1,Januari,14.37
VMM_P09_026,2020,2,Februari,118.4
VMM_P09_026,2020,3,Maart,33.31
VMM_P09_026,2020,4,April,17.51
VMM_P09_026,2020,5,Mei,0.7
VMM_P09_026,2020,6,Juni,130.52
VMM_P09_026,2020,7,Juli,9.97
VMM_P09_026,2020,8,Augustus,1066.9
VMM_P09_026,2020,9,September,42.29
VMM_P09_026,2020,10,Oktober,23.4
VMM_P09_026,2020,11,November,12.14
VMM_P09_026,2020,12,December,32.66
VMM_P09_026,2021,1,Januari,59.46
VMM_P09_026,2021,2,Februari,18.46
VMM_P09_026,2021,3,Maart,30.89
VMM_P09_026,2021,4,April,15.59
VMM_P09_026,2021,5,Mei,103.67
VMM_P09_026,2021,6,Juni,614.3
VMM_P09_026,2021,7,Juli,769.9
VMM_P09_026,2021,8,Augustus,139.87
VMM_P09_026,2021,9,September,9.96
VMM_P09_026,2021,10,Oktober,118.59
VMM_P09_026,2021,11,November,6.84
VMM_P09_026,2021,12,December,21.04
VMM_P09_026,2022,1,Januari,60.72
VMM_P09_026,2022,2,Februari,55.4
VMM_P09_026,2022,3,Maart,0.06
VMM_P09_026,2022,4,April,15.53
VMM_P09_026,2022,5,Mei,151.07
VMM_P09_026,2022,6,Juni,616.19
VMM_P09_026,2022,7,Juli,4.96
VMM_P09_026,2022,8,Augustus,46.03
VMM_P09_026,2022,9,September,93.77
VMM_P09_026,2022,10,Oktober,57.66
VMM_P09_026,2022,11,November,25.4
VMM_P09_026,2022,12,December,66.17
VMM_P09_026,2023,1,Januari,33.56
VMM_P09_026,2023,2,Februari,0.28
VMM_P09_026,2023,3,Maart,84.21
VMM_P09_026,2023,4,April,22.29
VMM_P09_026,2023,5,Mei,30.0
VMM_P09_026,2023,6,Juni,131.6
VMM_P09_026,2023,7,Juli,423.97
VMM_P09_026,2023,8,Augustus,612.11
VMM_P09_026,2023,9,September,231.16
VMM_P09_026,2023,10,Oktober,103.05
VMM_P09_026,2023,11,November,57.87
VMM_P09_026,2023,12,December,22.22
VMM_P09_026,2024,1,Januari,30.25
VMM_P09_026,2024,2,Februari,48.94
VMM_P09_026,2024,3,Maart,39.25
VMM_P09_026,2024,4,April,62.33
VMM_P09_026,2024,5,Mei,383.97
VMM_P09_026,2024,6,Juni,83.85
VMM_P09_026,2024,7,Juli,245.39
VMM_P09_026,2024,8,Augustus,89.2
VMM_P09_026,2024,9,September,388.64
VMM_P09_026,2024,10,Oktober,51.69
VMM_P09_026,2024,11,November,74.8
VMM_P09_026,2024,12,December,76.22
VMM_P09_032,2009,1,Januari,19.42
VMM_P09_032,2009,2,Februari,14.81
VMM_P09_032,2009,3,Maart,46.07
VMM_P09_032,2009,4,April,17.06
VMM_P09_032,2009,5,Mei,108.33
VMM_P09_032,2009,6,Juni,87.65
VMM_P09_032,2009,7,Juli,186.61
VMM_P09_032,2009,8,Augustus,38.1
VMM_P09_032,2009,9,September,66.44
VMM_P09_032,2009,10,Oktober,122.89
VMM_P09_032,2009,11,November,66.61
VMM_P09_032,2009,12,December,38.27
VMM_P09_032,2010,1,Januari,9.52
VMM_P09_032,2010,2,Februari,27.92
VMM_P09_032,2010,3,Maart,20.65
VMM_P09_032,2010,4,April,18.29
VMM_P09_032,2010,5,Mei,136.83
VMM_P09_032,2010,6,Juni,4.83
VMM_P09_032,2010,7,Juli,252.1
VMM_P09_032,2010,8,Augustus,153.88
VMM_P09_032,2010,9,September,56.34
VMM_P09_032,2010,10,Oktober,16.98
VMM_P09_032,2010,11,November,96.01
VMM_P09_032,2010,12,December,17.67
VMM_P09_032,2011,1,Januari,37.5
VMM_P09_032,2011,2,Februari,7.9
VMM_P09_032,2011,3,Maart,3.98
VMM_P09_032,2011,4,April,10.33
VMM_P09_032,2011,5,Mei,4.78
VMM_P09_032,2011,6,Juni,266.6
VMM_P09_032,2011,7,Juli,27.5
VMM_P09_032,2011,8,Augustus,1613.77
VMM_P09_032,2011,9,September,110.59
VMM_P09_032,2011,10,Oktober,25.43
VMM_P09_032,2011,11,November,1.16
VMM_P09_032,2011,12,December,84.15
VMM_P09_032,2012,1,Januari,32.93
VMM_P09_032,2012,2,Februari,116.63
VMM_P09_032,2012,3,Maart,2.77
VMM_P09_032,2012,4,April,90.87
VMM_P09_032,2012,5,Mei,47.35
VMM_P09_032,2012,6,Juni,237.58
VMM_P09_032,2012,7,Juli,188.25
VMM_P09_032,2012,8,Augustus,151.41
VMM_P09_032,2012,9,September,14.86
VMM_P09_032,2012,10,Oktober,163.34
VMM_P09_032,2012,11,November,7.51
VMM_P09_032,2012,12,December,56.82
VMM_P09_032,2013,1,Januari,35.9
VMM_P09_032,2013,2,Februari,14.03
VMM_P09_032,2013,3,Maart,7.15
VMM_P09_032,2013,4,April,7.47
VMM_P09_032,2013,5,Mei,122.74
VMM_P09_032,2013,6,Juni,35.69
VMM_P09_032,2013,7,Juli,78.43
VMM_P09_032,2013,8,Augustus,10.21
VMM_P09_032,2013,9,September,18.26
VMM_P09_032,2013,10,Oktober,95.6
VMM_P09_032,2013,11,November,101.78
VMM_P09_032,2013,12,December,79.26
VMM_P09_032,2014,1,Januari,23.64
VMM_P09_032,2014,2,Februari,13.55
VMM_P09_032,2014,3,Maart,0.96
VMM_P09_032,2014,4,April,17.37
VMM_P09_032,2014,5,Mei,54.67
VMM_P09_032,2014,6,Juni,79.46
VMM_P09_032,2014,7,Juli,665.82
VMM_P09_032,2014,8,Augustus,608.1
VMM_P09_032,2014,9,September,268.51
VMM_P09_032,2014,10,Oktober,60.57
VMM_P09_032,2014,11,November,15.68
VMM_P09_032,2014,12,December,41.56
VMM_P09_032,2015,1,Januari,53.75
VMM_P09_032,2015,2,Februari,11.11
VMM_P09_032,2015,3,Maart,23.85
VMM_P09_032,2015,4,April,7.92
VMM_P09_032,2015,5,Mei,90.36
VMM_P09_032,2015,6,Juni,27.37
VMM_P09_032,2015,7,Juli,42.66
VMM_P09_032,2015,8,Augustus,770.88
VMM_P09_032,2015,9,September,139.72
VMM_P09_032,2015,10,Oktober,12.96
VMM_P09_032,2015,11,November,79.23
VMM_P09_032,2015,12,December,9.41
VMM_P09_032,2017,1,Januari,20.71
VMM_P09_032,2017,2,Februari,37.56
VMM_P09_032,2017,3,Maart,17.31
VMM_P09_032,2017,4,April,17.23
VMM_P09_032,2017,5,Mei,14.6
VMM_P09_032,2017,6,Juni,19.75
VMM_P09_032,2017,7,Juli,38.05
VMM_P09_032,2017,8,Augustus,83.15
VMM_P09_032,2017,9,September,46.63
VMM_P09_032,2017,10,Oktober,17.45
VMM_P09_032,2017,11,November,32.44
VMM_P09_032,2017,12,December,68.43
VMM_P09_032,2018,1,Januari,46.5
VMM_P09_032,2018,2,Februari,5.33
VMM_P09_032,2018,3,Maart,18.03
VMM_P09_032,2018,4,April,204.08
VMM_P09_032,2018,5,Mei,12.9
VMM_P09_032,2018,6,Juni,140.4
VMM_P09_032,2018,7,Juli,27.78
VMM_P09_032,2018,8,Augustus,269.09
VMM_P09_032,2018,9,September,31.64
VMM_P09_032,2018,10,Oktober,39.96
VMM_P09_032,2018,11,November,5.28
VMM_P09_032,2018,12,December,66.92
VMM_P09_032,2019,1,Januari,16.91
VMM_P09_032,2019,2,Februari,26.78
VMM_P09_032,2019,3,Maart,43.14
VMM_P09_032,2019,4,April,19.14
VMM_P09_032,2019,5,Mei,127.7
VMM_P09_032,2019,6,Juni,55.36
VMM_P09_032,2019,7,Juli,681.62
VMM_P09_032,2019,8,Augustus,44.98
VMM_P09_032,2019,9,September,96.87
VMM_P09_032,2019,10,Oktober,26.74
VMM_P09_032,2019,11,November,10.7
VMM_P09_032,2019,12,December,49.36
VMM_P09_032,2020,1,Januari,11.93
VMM_P09_032,2020,2,Februari,129.11
VMM_P09_032,2020,3,Maart,24.43
VMM_P09_032,2020,4,April,2.45
VMM_P09_032,2020,5,Mei,24.35
