station,jaar,periode,erosiviteit
VMM_P09_016,2019,18,65.81
VMM_P09_016,2019,19,14.36
VMM_P09_016,2019,20,10.52
VMM_P09_016,2019,21,12.47
VMM_P09_016,2019,22,8.77
VMM_P09_016,2019,23,13.19
VMM_P09_016,2019,24,21.47
VMM_P09_016,2020,1,5.29
VMM_P09_016,2020,2,5.28
VMM_P09_016,2020,3,28.78
VMM_P09_016,2020,4,45.3
VMM_P09_016,2020,5,20.96
VMM_P09_016,2020,6,0.1
VMM_P09_016,2020,7,0.0
VMM_P09_016,2020,8,10.66
VMM_P09_016,2020,9,1.45
VMM_P09_016,2020,10,0.0
VMM_P09_016,2020,11,40.39
VMM_P09_016,2020,12,319.41
VMM_P09_016,2020,13,6.35
VMM_P09_016,2020,14,0.39
VMM_P09_016,2020,15,2.12
VMM_P09_016,2020,16,169.63
VMM_P09_016,2020,17,10.23
VMM_P09_016,2020,18,39.04
VMM_P09_016,2020,19,5.22
VMM_P09_016,2020,20,4.51
VMM_P09_016,2020,21,3.58
VMM_P09_016,2020,22,5.56
VMM_P09_016,2020,23,7.19
VMM_P09_016,2020,24,16.07
VMM_P09_016,2021,1,8.38
VMM_P09_016,2021,2,58.17
VMM_P09_016,2021,3,18.84
VMM_P09_016,2021,4,4.42
VMM_P09_016,2021,5,21.5
VMM_P09_016,2021,6,0.57
VMM_P09_016,2021,7,16.45
VMM_P09_016,2021,8,0.0
VMM_P09_016,2021,9,7.82
VMM_P09_016,2021,10,64.83
VMM_P09_016,2021,11,3.51
VMM_P09_016,2021,12,994.31
VMM_P09_016,2021,13,396.95
VMM_P09_016,2021,14,2.95
VMM_P09_016,2021,15,120.24
VMM_P09_016,2021,16,12.0
VMM_P09_016,2021,17,63.89
VMM_P09_016,2021,18,6.68
VMM_P09_016,2021,19,76.39
VMM_P09_016,2021,20,25.56
VMM_P09_016,2021,21,3.13
VMM_P09_016,2021,22,5.66
VMM_P09_016,2021,23,9.18
VMM_P09_016,2021,24,22.74
VMM_P09_016,2022,1,73.17
VMM_P09_016,2022,2,1.04
VMM_P09_016,2022,3,49.74
VMM_P09_016,2022,4,22.01
VMM_P09_016,2022,5,0.0
VMM_P09_016,2022,6,0.0
VMM_P09_016,2022,7,3.07
VMM_P09_016,2022,8,0.0
VMM_P09_016,2022,9,0.44
VMM_P09_016,2022,10,36.62
VMM_P09_016,2022,11,538.58
VMM_P09_016,2022,12,124.34
VMM_P09_016,2022,13,0.72
VMM_P09_016,2022,14,12.88
VMM_P09_016,2022,15,1.55
VMM_P09_016,2022,16,9.79
VMM_P09_016,2022,17,40.94
VMM_P09_016,2022,18,34.53
VMM_P09_016,2022,19,11.78
VMM_P09_016,2022,20,52.12
VMM_P09_016,2022,21,4.17
VMM_P09_016,2022,22,29.62
VMM_P09_016,2022,23,0.62
VMM_P09_016,2022,24,65.12
VMM_P09_016,2023,1,14.83
VMM_P09_016,2023,2,26.06
VMM_P09_016,2023,3,0.53
VMM_P09_016,2023,4,0.47
VMM_P09_016,2023,5,33.94
VMM_P09_016,2023,6,18.23
VMM_P09_016,2023,7,10.76
VMM_P09_016,2023,8,2.99
VMM_P09_016,2023,9,13.63
VMM_P09_016,2023,10,0.0
VMM_P09_016,2023,11,0.0
VMM_P09_016,2023,12,201.49
VMM_P09_016,2023,13,16.74
VMM_P09_016,2023,14,98.85
VMM_P09_016,2023,15,39.53
VMM_P09_016,2023,16,69.88
VMM_P09_016,2023,17,209.82
VMM_P09_016,2023,18,21.52
VMM_P09_016,2023,19,27.26
VMM_P09_016,2023,20,102.16
VMM_P09_016,2023,21,77.24
VMM_P09_016,2023,22,14.53
VMM_P09_016,2023,23,2.91
VMM_P09_016,2023,24,11.34
VMM_P09_016,2024,1,26.56
VMM_P09_016,2024,2,6.18
VMM_P09_016,2024,3,29.24
VMM_P09_016,2024,4,11.03
VMM_P09_016,2024,5,26.98
VMM_P09_016,2024,6,8.78
VMM_P09_016,2024,7,15.01
VMM_P09_016,2024,8,16.02
VMM_P09_016,2024,9,69.98
VMM_P09_016,2024,10,293.02
VMM_P09_016,2024,11,9.64
VMM_P09_016,2024,12,30.21
VMM_P09_016,2024,13,63.72
VMM_P09_016,2024,14,16.19
VMM_P09_016,2024,15,383.6
VMM_P09_016,2024,16,27.79
VMM_P09_016,2024,17,649.97
VMM_P09_016,2024,18,27.74
VMM_P09_016,2024,19,37.11
VMM_P09_016,2024,20,6.22
VMM_P09_016,2024,21,0.52
VMM_P09_016,2024,22,51.75
VMM_P09_016,2024,23,16.32
VMM_P09_016,2024,24,68.09
VMM_P09_025,2009,1,3.59
VMM_P09_025,2009,2,19.52
VMM_P09_025,2009,3,22.89
VMM_P09_025,2009,4,2.22
VMM_P09_025,2009,5,6.17
VMM_P09_025,2009,6,29.45
VMM_P09_025,2009,7,2.63
VMM_P09_025,2009,8,6.59
VMM_P09_025,2009,9,31.05
VMM_P09_025,2009,10,5.98
VMM_P09_025,2009,11,86.14
VMM_P09_025,2009,12,4.02
VMM_P09_025,2009,13,51.73
VMM_P09_025,2009,14,347.2
VMM_P09_025,2009,15,53.53
VMM_P09_025,2009,16,3.43
VMM_P09_025,2009,17,25.11
VMM_P09_025,2009,18,1.46
VMM_P09_025,2009,19,340.09
VMM_P09_025,2009,20,0.49
VMM_P09_025,2009,21,36.92
VMM_P09_025,2009,22,29.62
VMM_P09_025,2009,23,26.11
VMM_P09_025,2009,24,18.13
VMM_P09_025,2010,1,2.43
VMM_P09_025,2010,2,10.46
VMM_P09_025,2010,3,5.15
VMM_P09_025,2010,4,19.57
VMM_P09_025,2010,5,1.92
VMM_P09_025,2010,6,19.31
VMM_P09_025,2010,7,10.01
VMM_P09_025,2010,8,1.3
VMM_P09_025,2010,9,13.82
VMM_P09_025,2010,10,41.74
VMM_P09_025,2010,11,25.75
VMM_P09_025,2010,12,0.0
VMM_P09_025,2010,13,595.56
VMM_P09_025,2010,14,3.91
VMM_P09_025,2010,15,96.89
VMM_P09_025,2010,16,210.94
VMM_P09_025,2010,17,61.56
VMM_P09_025,2010,18,11.39
VMM_P09_025,2010,19,10.53
VMM_P09_025,2010,20,25.87
VMM_P09_025,2010,21,268.11
VMM_P09_025,2010,22,2.63
VMM_P09_025,2010,23,3.12
VMM_P09_025,2010,24,56.99
VMM_P09_025,2011,1,29.16
VMM_P09_025,2011,2,3.84
VMM_P09_025,2011,3,6.35
VMM_P09_025,2011,4,4.76
VMM_P09_025,2011,5,0.43
VMM_P09_025,2011,6,6.85
VMM_P09_025,2011,7,1.4
VMM_P09_025,2011,8,7.04
VMM_P09_025,2011,9,0.58
VMM_P09_025,2011,10,16.79
VMM_P09_025,2011,11,55.22
VMM_P09_025,2011,12,171.79
VMM_P09_025,2011,13,5.32
VMM_P09_025,2011,14,53.23
VMM_P09_025,2011,15,64.29
VMM_P09_025,2011,16,668.87
VMM_P09_025,2011,17,39.58
VMM_P09_025,2011,18,2.1
VMM_P09_025,2011,19,36.56
VMM_P09_025,2011,20,1.45
VMM_P09_025,2011,21,1.32
VMM_P09_025,2011,22,0.0
VMM_P09_025,2011,23,83.06
VMM_P09_025,2011,24,36.77
VMM_P09_025,2012,1,25.21
VMM_P09_025,2012,2,23.03
VMM_P09_025,2012,3,6.02
VMM_P09_025,2012,4,1.61
VMM_P09_025,2012,5,6.55
VMM_P09_025,2012,6,0.0
VMM_P09_025,2012,7,38.94
VMM_P09_025,2012,8,6.78
VMM_P09_025,2012,9,5.42
VMM_P09_025,2012,10,116.13
VMM_P09_025,2012,11,80.79
VMM_P09_025,2012,12,65.55
VMM_P09_025,2012,13,57.98
VMM_P09_025,2012,14,55.74
VMM_P09_025,2012,15,1.0
VMM_P09_025,2012,16,18.23
VMM_P09_025,2012,17,8.77
VMM_P09_025,2012,18,19.93
VMM_P09_025,2012,19,51.27
VMM_P09_025,2012,20,5.06
VMM_P09_025,2012,21,5.23
VMM_P09_025,2012,22,4.21
VMM_P09_025,2012,23,24.85
VMM_P09_025,2012,24,37.79
VMM_P09_025,2013,1,4.12
VMM_P09_025,2013,2,6.39
VMM_P09_025,2013,3,16.99
VMM_P09_025,2013,4,1.55
VMM_P09_025,2013,5,3.36
VMM_P09_025,2013,6,2.55
VMM_P09_025,2013,7,4.75
VMM_P09_025,2013,8,0.33
VMM_P09_025,2013,9,28.34
VMM_P09_025,2013,10,50.05
VMM_P09_025,2013,11,0.95
VMM_P09_025,2013,12,88.53
VMM_P09_025,2013,13,25.86
VMM_P09_025,2013,14,78.22
VMM_P09_025,2013,15,1.81
VMM_P09_025,2013,16,4.61
VMM_P09_025,2013,17,26.28
VMM_P09_025,2013,18,1.4
VMM_P09_025,2013,19,22.73
VMM_P09_025,2013,20,49.29
VMM_P09_025,2013,21,80.15
VMM_P09_025,2013,22,1.57
VMM_P09_025,2013,23,0.94
VMM_P09_025,2013,24,52.79
VMM_P09_025,2014,1,7.38
VMM_P09_025,2014,2,6.77
VMM_P09_025,2014,3,15.19
VMM_P09_025,2014,4,2.55
VMM_P09_025,2014,5,0.0
VMM_P09_025,2014,6,1.27
VMM_P09_025,2014,7,14.81
VMM_P09_025,2014,8,6.84
VMM_P09_025,2014,9,42.06
VMM_P09_025,2014,10,8.56
VMM_P09_025,2014,11,210.97
VMM_P09_025,2014,12,18.78
VMM_P09_025,2014,13,394.38
VMM_P09_025,2014,14,593.55
VMM_P09_025,2014,15,216.56
VMM_P09_025,2014,16,106.93
VMM_P09_025,2014,17,0.0
VMM_P09_025,2014,18,180.01
VMM_P09_025,2014,19,63.47
VMM_P09_025,2014,20,34.6
VMM_P09_025,2014,21,6.39
VMM_P09_025,2014,22,1.92
VMM_P09_025,2014,23,10.89
VMM_P09_025,2014,24,35.52
VMM_P09_025,2015,1,64.63
VMM_P09_025,2015,2,16.22
VMM_P09_025,2015,3,1.79
VMM_P09_025,2015,4,19.33
VMM_P09_025,2015,5,8.73
VMM_P09_025,2015,6,20.76
VMM_P09_025,2015,7,3.95
VMM_P09_025,2015,8,9.34
VMM_P09_025,2015,9,80.98
VMM_P09_025,2015,10,9.09
VMM_P09_025,2015,11,7.32
VMM_P09_025,2015,12,21.33
VMM_P09_025,2015,13,6.86
VMM_P09_025,2015,14,34.28
VMM_P09_025,2015,15,102.62
VMM_P09_025,2015,16,143.28
VMM_P09_025,2015,17,18.69
VMM_P09_025,2015,18,63.27
VMM_P09_025,2015,19,8.32
VMM_P09_025,2015,20,0.82
VMM_P09_025,2015,21,1.57
VMM_P09_025,2015,22,92.06
VMM_P09_025,2015,23,8.89
VMM_P09_025,2015,24,3.47
VMM_P09_025,2016,1,22.36
VMM_P09_025,2016,2,30.57
VMM_P09_025,2016,3,49.13
VMM_P09_025,2016,4,12.37
VMM_P09_025,2016,5,15.89
VMM_P09_025,2016,6,14.04
VMM_P09_025,2016,7,10.09
VMM_P09_025,2016,8,21.52
VMM_P09_025,2016,9,26.58
VMM_P09_025,2016,10,216.01
VMM_P09_025,2016,11,879.65
VMM_P09_025,2016,12,624.22
VMM_P09_025,2016,13,27.28
VMM_P09_025,2016,14,12.38
VMM_P09_025,2016,15,85.41
VMM_P09_025,2016,16,46.32
VMM_P09_025,2016,17,2.46
VMM_P09_025,2016,18,0.0
VMM_P09_025,2016,19,11.76
VMM_P09_025,2016,20,49.23
VMM_P09_025,2016,21,26.45
VMM_P09_025,2016,22,60.61
VMM_P09_025,2016,23,1.84
VMM_P09_025,2016,24,4.47
VMM_P09_025,2017,1,17.31
VMM_P09_025,2017,2,1.57
VMM_P09_025,2017,3,1.38
VMM_P09_025,2017,4,44.06
VMM_P09_025,2017,5,29.08
VMM_P09_025,2017,6,3.13
VMM_P09_025,2017,7,0.37
VMM_P09_025,2017,8,7.67
VMM_P09_025,2017,9,29.64
VMM_P09_025,2017,10,3.77
VMM_P09_025,2017,11,9.98
VMM_P09_025,2017,12,6.93
VMM_P09_025,2017,13,37.47
VMM_P09_025,2017,14,92.17
VMM_P09_025,2017,15,20.68
VMM_P09_025,2017,16,280.41
VMM_P09_025,2017,17,137.7
VMM_P09_025,2017,18,87.81
VMM_P09_025,2017,19,11.35
VMM_P09_025,2017,20,13.26
VMM_P09_025,2017,21,3.89
VMM_P09_025,2017,22,27.39
VMM_P09_025,2017,23,84.34
VMM_P09_025,2017,24,20.26
VMM_P09_025,2018,1,19.81
VMM_P09_025,2018,2,21.77
VMM_P09_025,2018,3,3.74
VMM_P09_025,2018,4,0.0
VMM_P09_025,2018,5,21.52
VMM_P09_025,2018,6,14.51
VMM_P09_025,2018,7,23.08
VMM_P09_025,2018,8,57.05
VMM_P09_025,2018,9,34.63
VMM_P09_025,2018,10,43.35
VMM_P09_025,2018,11,57.83
VMM_P09_025,2018,12,0.0
VMM_P09_025,2018,13,0.0
VMM_P09_025,2018,14,0.0
VMM_P09_025,2018,15,183.61
VMM_P09_025,2018,16,171.58
VMM_P09_025,2018,17,66.27
VMM_P09_025,2018,18,29.23
VMM_P09_025,2018,19,0.68
VMM_P09_025,2018,20,31.31
VMM_P09_025,2018,21,7.91
VMM_P09_025,2018,22,1.04
VMM_P09_025,2018,23,79.16
VMM_P09_025,2018,24,30.93
VMM_P09_025,2019,1,6.11
VMM_P09_025,2019,2,11.77
VMM_P09_025,2019,3,23.84
VMM_P09_025,2019,4,1.95
VMM_P09_025,2019,5,116.2
VMM_P09_025,2019,6,2.59
VMM_P09_025,2019,7,3.05
VMM_P09_025,2019,8,4.53
VMM_P09_025,2019,9,39.88
VMM_P09_025,2019,10,142.4
VMM_P09_025,2019,11,174.11
VMM_P09_025,2019,12,25.73
VMM_P09_025,2019,13,7.97
VMM_P09_025,2019,14,120.93
VMM_P09_025,2019,15,41.3
VMM_P09_025,2019,16,22.09
VMM_P09_025,2019,17,3.01
VMM_P09_025,2019,18,86.7
VMM_P09_025,2019,19,55.6
VMM_P09_025,2019,20,11.68
VMM_P09_025,2019,21,16.84
VMM_P09_025,2019,22,14.08
VMM_P09_025,2019,23,26.17
VMM_P09_025,2019,24,19.47
VMM_P09_025,2020,1,8.71
VMM_P09_025,2020,2,7.28
VMM_P09_025,2020,3,24.07
VMM_P09_025,2020,4,101.87
VMM_P09_025,2020,5,27.75
VMM_P09_025,2020,6,0.06
VMM_P09_025,2020,7,0.0
VMM_P09_025,2020,8,18.69
VMM_P09_025,2020,9,17.24
VMM_P09_025,2020,10,0.0
VMM_P09_025,2020,11,150.85
VMM_P09_025,2020,12,65.68
VMM_P09_025,2020,13,39.29
VMM_P09_025,2020,14,1.83
VMM_P09_025,2020,15,71.23
VMM_P09_025,2020,16,24.28
VMM_P09_025,2020,17,7.49
VMM_P09_025,2020,18,48.98
VMM_P09_025,2020,19,5.88
VMM_P09_025,2020,20,6.43
VMM_P09_025,2020,21,2.81
VMM_P09_025,2020,22,8.5
VMM_P09_025,2020,23,7.45
VMM_P09_025,2020,24,18.65
VMM_P09_025,2021,1,10.06
VMM_P09_025,2021,2,58.02
VMM_P09_025,2021,3,21.06
VMM_P09_025,2021,4,4.76
VMM_P09_025,2021,5,39.22
VMM_P09_025,2021,6,0.56
VMM_P09_025,2021,7,19.7
VMM_P09_025,2021,8,0.0
VMM_P09_025,2021,9,80.03
VMM_P09_025,2021,10,48.84
VMM_P09_025,2021,11,9.19
VMM_P09_025,2021,12,848.46
VMM_P09_025,2021,13,777.98
VMM_P09_025,2021,14,8.04
VMM_P09_025,2021,15,61.12
VMM_P09_025,2021,16,107.93
VMM_P09_025,2021,17,3.25
VMM_P09_025,2021,18,20.56
VMM_P09_025,2021,19,28.22
VMM_P09_025,2021,20,54.65
VMM_P09_025,2021,21,2.56
VMM_P09_025,2021,22,6.08
VMM_P09_025,2021,23,6.94
VMM_P09_025,2021,24,42.4
VMM_P09_025,2022,1,64.75
VMM_P09_025,2022,2,2.69
VMM_P09_025,2022,3,41.45
VMM_P09_025,2022,4,21.81
VMM_P09_025,2022,5,0.0
VMM_P09_025,2022,6,0.0
VMM_P09_025,2022,7,3.42
VMM_P09_025,2022,8,0.0
VMM_P09_025,2022,9,0.74
VMM_P09_025,2022,10,35.53
VMM_P09_025,2022,11,270.94
VMM_P09_025,2022,12,98.29
VMM_P09_025,2022,13,0.0
VMM_P09_025,2022,14,4.93
VMM_P09_025,2022,15,2.95
VMM_P09_025,2022,16,15.97
VMM_P09_025,2022,17,213.23
VMM_P09_025,2022,18,51.28
VMM_P09_025,2022,19,5.95
VMM_P09_025,2022,20,48.76
VMM_P09_025,2022,21,3.88
VMM_P09_025,2022,22,20.24
VMM_P09_025,2022,23,0.84
VMM_P09_025,2022,24,95.39
VMM_P09_025,2023,1,22.75
VMM_P09_025,2023,2,16.68
VMM_P09_025,2023,3,0.54
VMM_P09_025,2023,4,1.61
VMM_P09_025,2023,5,27.85
VMM_P09_025,2023,6,29.59
VMM_P09_025,2023,7,6.54
VMM_P09_025,2023,8,12.66
VMM_P09_025,2023,9,32.94
VMM_P09_025,2023,10,0.0
VMM_P09_025,2023,11,0.0
VMM_P09_025,2023,12,246.24
VMM_P09_025,2023,13,10.86
VMM_P09_025,2023,14,190.25
VMM_P09_025,2023,15,51.27
VMM_P09_025,2023,16,533.17
VMM_P09_025,2023,17,187.44
VMM_P09_025,2023,18,15.55
VMM_P09_025,2023,19,25.91
VMM_P09_025,2023,20,104.99
VMM_P09_025,2023,21,61.9
VMM_P09_025,2023,22,21.01
VMM_P09_025,2023,23,11.2
VMM_P09_025,2023,24,40.07
VMM_P09_025,2024,1,24.36
VMM_P09_025,2024,2,6.42
VMM_P09_025,2024,3,37.07
VMM_P09_025,2024,4,21.33
VMM_P09_025,2024,5,34.86
VMM_P09_025,2024,6,14.04
VMM_P09_025,2024,7,19.9
VMM_P09_025,2024,8,50.72
VMM_P09_025,2024,9,438.57
VMM_P09_025,2024,10,320.74
VMM_P09_025,2024,11,8.52
VMM_P09_025,2024,12,29.41
VMM_P09_025,2024,13,47.45
VMM_P09_025,2024,14,13.41
VMM_P09_025,2024,15,1117.71
VMM_P09_025,2024,16,12.14
VMM_P09_025,2024,17,47.78
VMM_P09_025,2024,18,54.04
VMM_P09_025,2024,19,38.38
VMM_P09_025,2024,20,5.0
VMM_P09_025,2024,21,1.27
VMM_P09_025,2024,22,52.47
VMM_P09_025,2024,23,24.07
VMM_P09_025,2024,24,68.07
VMM_P09_026,2009,1,2.71
VMM_P09_026,2009,2,12.65
VMM_P09_026,2009,3,18.6
VMM_P09_026,2009,4,1.53
VMM_P09_026,2009,5,9.54
VMM_P09_026,2009,6,17.2
VMM_P09_026,2009,7,0.31
VMM_P09_026,2009,8,9.95
VMM_P09_026,2009,9,98.94
VMM_P09_026,2009,10,8.93
VMM_P09_026,2009,11,67.79
VMM_P09_026,2009,12,341.25
VMM_P09_026,2009,13,88.64
VMM_P09_026,2009,14,124.53
VMM_P09_026,2009,15,56.86
VMM_P09_026,2009,16,12.04
VMM_P09_026,2009,17,92.08
VMM_P09_026,2009,18,0.15
VMM_P09_026,2009,19,249.05
VMM_P09_026,2009,20,0.53
VMM_P09_026,2009,21,29.75
VMM_P09_026,2009,22,43.55
VMM_P09_026,2009,23,27.13
VMM_P09_026,2009,24,14.57
VMM_P09_026,2013,1,2.76
VMM_P09_026,2013,2,13.67
VMM_P09_026,2013,3,11.68
VMM_P09_026,2013,4,0.55
VMM_P09_026,2013,5,3.35
VMM_P09_026,2013,6,2.89
VMM_P09_026,2013,7,3.48
VMM_P09_026,2013,8,8.26
VMM_P09_026,2013,9,42.05
VMM_P09_026,2013,10,57.92
VMM_P09_026,2013,11,1.63
VMM_P09_026,2013,12,53.38
VMM_P09_026,2013,13,2.11
VMM_P09_026,2013,14,67.76
VMM_P09_026,2013,15,2.93
VMM_P09_026,2013,16,7.26
VMM_P09_026,2013,17,19.48
VMM_P09_026,2013,18,3.19
VMM_P09_026,2013,19,23.88
VMM_P09_026,2013,20,368.7
VMM_P09_026,2013,21,43.52
VMM_P09_026,2013,22,7.48
VMM_P09_026,2013,23,0.85
VMM_P09_026,2013,24,84.13
VMM_P09_026,2014,1,9.0
VMM_P09_026,2014,2,8.76
VMM_P09_026,2014,3,13.56
VMM_P09_026,2014,4,4.02
VMM_P09_026,2014,5,0.0
VMM_P09_026,2014,6,1.35
VMM_P09_026,2014,7,13.73
VMM_P09_026,2014,8,37.61
VMM_P09_026,2014,9,22.62
VMM_P09_026,2014,10,1.96
VMM_P09_026,2014,11,44.09
VMM_P09_026,2014,12,16.26
VMM_P09_026,2014,13,124.06
VMM_P09_026,2014,14,160.22
VMM_P09_026,2014,15,219.76
VMM_P09_026,2014,16,77.38
VMM_P09_026,2014,17,0.0
VMM_P09_026,2014,18,22.39
VMM_P09_026,2014,19,38.82
VMM_P09_026,2014,20,14.15
VMM_P09_026,2014,21,7.48
VMM_P09_026,2014,22,30.06
VMM_P09_026,2014,23,27.24
VMM_P09_026,2014,24,17.32
VMM_P09_026,2015,1,39.37
VMM_P09_026,2015,2,14.8
VMM_P09_026,2015,3,4.38
VMM_P09_026,2015,4,13.62
VMM_P09_026,2015,5,1.57
VMM_P09_026,2015,6,20.47
VMM_P09_026,2015,7,3.46
VMM_P09_026,2015,8,22.87
VMM_P09_026,2015,9,67.15
VMM_P09_026,2015,10,10.59
VMM_P09_026,2015,11,50.77
VMM_P09_026,2015,12,13.08
VMM_P09_026,2015,13,5.64
VMM_P09_026,2015,14,36.75
VMM_P09_026,2015,15,220.25
VMM_P09_026,2015,16,302.25
VMM_P09_026,2015,17,19.13
VMM_P09_026,2015,18,33.48
VMM_P09_026,2015,19,12.61
VMM_P09_026,2015,20,0.67
VMM_P09_026,2015,21,0.69
VMM_P09_026,2015,22,75.43
VMM_P09_026,2015,23,9.31
VMM_P09_026,2015,24,6.45
VMM_P09_026,2016,1,31.76
VMM_P09_026,2016,2,11.74
VMM_P09_026,2016,3,33.12
VMM_P09_026,2016,4,13.15
VMM_P09_026,2016,5,13.04
VMM_P09_026,2016,6,18.14
VMM_P09_026,2016,7,6.82
VMM_P09_026,2016,8,39.73
VMM_P09_026,2016,9,12.85
VMM_P09_026,2016,10,328.73
VMM_P09_026,2016,11,365.98
VMM_P09_026,2016,12,550.09
VMM_P09_026,2016,13,42.96
VMM_P09_026,2016,14,8.78
VMM_P09_026,2016,15,16.57
VMM_P09_026,2016,16,34.61
VMM_P09_026,2016,17,12.98
VMM_P09_026,2016,18,0.0
VMM_P09_026,2016,19,4.53
VMM_P09_026,2016,20,14.53
VMM_P09_026,2016,21,37.37
VMM_P09_026,2016,22,56.8
VMM_P09_026,2016,23,1.59
VMM_P09_026,2016,24,4.51
VMM_P09_026,2017,1,33.01
VMM_P09_026,2017,2,1.71
VMM_P09_026,2017,3,1.86
VMM_P09_026,2017,4,38.17
VMM_P09_026,2017,5,20.75
VMM_P09_026,2017,6,5.71
VMM_P09_026,2017,7,1.0
VMM_P09_026,2017,8,4.98
VMM_P09_026,2017,9,16.23
VMM_P09_026,2017,10,15.97
VMM_P09_026,2017,11,11.01
VMM_P09_026,2017,12,7.44
VMM_P09_026,2017,13,75.02
VMM_P09_026,2017,14,65.62
VMM_P09_026,2017,15,62.29
VMM_P09_026,2017,16,73.36
VMM_P09_026,2017,17,67.11
VMM_P09_026,2017,18,19.19
VMM_P09_026,2017,19,8.03
VMM_P09_026,2017,20,5.29
VMM_P09_026,2017,21,9.11
VMM_P09_026,2017,22,24.23
VMM_P09_026,2017,23,44.63
VMM_P09_026,2017,24,27.12
VMM_P09_026,2018,1,41.16
VMM_P09_026,2018,2,13.75
VMM_P09_026,2018,3,7.77
VMM_P09_026,2018,4,0.0
VMM_P09_026,2018,5,10.89
VMM_P09_026,2018,6,7.55
VMM_P09_026,2018,7,0.0
VMM_P09_026,2018,8,201.4
VMM_P09_026,2018,9,0.32
VMM_P09_026,2018,10,29.47
VMM_P09_026,2018,11,233.14
VMM_P09_026,2018,12,0.0
VMM_P09_026,2018,13,0.0
VMM_P09_026,2018,14,0.0
VMM_P09_026,2018,15,26.65
VMM_P09_026,2018,16,78.84
VMM_P09_026,2018,17,0.0
VMM_P09_026,2018,18,38.98
VMM_P09_026,2018,19,2.04
VMM_P09_026,2018,20,25.95
VMM_P09_026,2018,21,1.97
VMM_P09_026,2018,22,2.32
VMM_P09_026,2018,23,34.31
VMM_P09_026,2018,24,45.41
VMM_P09_026,2019,1,4.49
VMM_P09_026,2019,2,7.9
VMM_P09_026,2019,3,16.22
VMM_P09_026,2019,4,2.33
VMM_P09_026,2019,5,30.82
VMM_P09_026,2019,6,1.01
VMM_P09_026,2019,7,3.03
VMM_P09_026,2019,8,2.88
VMM_P09_026,2019,9,15.19
VMM_P09_026,2019,10,42.54
VMM_P09_026,2019,11,324.1
VMM_P09_026,2019,12,71.17
VMM_P09_026,2019,13,30.6
VMM_P09_026,2019,14,98.74
VMM_P09_026,2019,15,4.44
VMM_P09_026,2019,16,19.69
VMM_P09_026,2019,17,2.4
VMM_P09_026,2019,18,93.93
VMM_P09_026,2019,19,112.1
VMM_P09_026,2019,20,14.63
VMM_P09_026,2019,21,15.03
VMM_P09_026,2019,22,13.17
VMM_P09_026,2019,23,14.31
VMM_P09_026,2019,24,18.34
VMM_P09_026,2020,1,7.76
VMM_P09_026,2020,2,6.6
VMM_P09_026,2020,3,50.94
VMM_P09_026,2020,4,67.46
VMM_P09_026,2020,5,33.08
VMM_P09_026,2020,6,0.23
VMM_P09_026,2020,7,0.0
VMM_P09_026,2020,8,17.51
VMM_P09_026,2020,9,0.7
VMM_P09_026,2020,10,0.0
VMM_P09_026,2020,11,54.47
VMM_P09_026,2020,12,76.04
VMM_P09_026,2020,13,2.95
VMM_P09_026,2020,14,7.02
VMM_P09_026,2020,15,941.53
VMM_P09_026,2020,16,125.37
VMM_P09_026,2020,17,2.04
VMM_P09_026,2020,18,40.25
VMM_P09_026,2020,19,17.97
VMM_P09_026,2020,20,5.43
VMM_P09_026,2020,21,5.25
VMM_P09_026,2020,22,6.88
VMM_P09_026,2020,23,5.77
VMM_P09_026,2020,24,26.89
VMM_P09_026,2021,1,9.7
VMM_P09_026,2021,2,49.76
VMM_P09_026,2021,3,15.77
VMM_P09_026,2021,4,2.69
VMM_P09_026,2021,5,29.95
VMM_P09_026,2021,6,0.94
VMM_P09_026,2021,7,15.59
VMM_P09_026,2021,8,0.0
VMM_P09_026,2021,9,68.5
VMM_P09_026,2021,10,35.17
VMM_P09_026,2021,11,3.07
VMM_P09_026,2021,12,611.24
VMM_P09_026,2021,13,760.67
VMM_P09_026,2021,14,9.22
VMM_P09_026,2021,15,118.52
VMM_P09_026,2021,16,21.34
VMM_P09_026,2021,17,3.63
VMM_P09_026,2021,18,6.33
VMM_P09_026,2021,19,70.8
VMM_P09_026,2021,20,47.79
VMM_P09_026,2021,21,4.23
VMM_P09_026,2021,22,2.61
VMM_P09_026,2021,23,12.26
VMM_P09_026,2021,24,8.77
VMM_P09_026,2022,1,58.88
VMM_P09_026,2022,2,1.84
VMM_P09_026,2022,3,22.33
VMM_P09_026,2022,4,33.08
VMM_P09_026,2022,5,0.0
VMM_P09_026,2022,6,0.06
VMM_P09_026,2022,7,15.53
VMM_P09_026,2022,8,0.0
VMM_P09_026,2022,9,8.01
VMM_P09_026,2022,10,143.06
VMM_P09_026,2022,11,515.48
VMM_P09_026,2022,12,100.71
VMM_P09_026,2022,13,0.0
VMM_P09_026,2022,14,4.96
VMM_P09_026,2022,15,10.18
VMM_P09_026,2022,16,35.85
VMM_P09_026,2022,17,47.53
VMM_P09_026,2022,18,46.23
VMM_P09_026,2022,19,39.09
VMM_P09_026,2022,20,18.57
VMM_P09_026,2022,21,3.37
VMM_P09_026,2022,22,22.03
VMM_P09_026,2022,23,1.05
VMM_P09_026,2022,24,65.12
VMM_P09_026,2023,1,11.21
